date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:36:32	3457/3457	---M-Z	200	added ('OK')	text/html	etag:%22805fdb-d81-3da98e90d9e80%22	https://www.nyu.edu/projects/burbank/chapter7/apdx%20K%20relationship%20of%20parties,%20pre%20and%20war.HTM	www.nyu.edu/projects/burbank/chapter7/apdx%20K%20relationship%20of%20parties,%20pre%20and%20war.html	(from https://www.nyu.edu/projects/burbank/chapter7/index.htm)
11:36:34	78663/78663	---M--	200	added ('OK')	image/gif	etag:%2213347-3d9c311771940%22	https://www.nyu.edu/projects/burbank/chapter8/new-cotton-winter-sepia.gif	www.nyu.edu/projects/burbank/chapter8/new-cotton-winter-sepia.gif	(from https://www.nyu.edu/projects/burbank/chapter8/index.htm)
11:36:35	47645/47645	---M-Z	200	added ('OK')	text/html	etag:%22806014-ba1d-3e26e70b015c0%22	https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Defendants,%20Civil%20and%20Criminal%20Cases,%20Prewar%20Years.htm	www.nyu.edu/projects/burbank/statistics/Sex%20of%20Defendants,%20Civil%20and%20Criminal%20Cases,%20Prewar%20Years.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:36	79108/79108	---M--	200	added ('OK')	image/gif	etag:%2213504-3e2b984fafb80%22	https://www.nyu.edu/projects/burbank/statistics/nizhegorodskii-sepia.gif	www.nyu.edu/projects/burbank/statistics/nizhegorodskii-sepia.gif	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:36	49190/49190	---M-Z	200	added ('OK')	text/html	etag:%22806016-c026-3e26e70dddc80%22	https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Plaintiffs%20and%20Sex%20of%20Defendants,%20prewar%20years,%20civil%20and%20criminal%20cases.htm	www.nyu.edu/projects/burbank/statistics/Sex%20of%20Plaintiffs%20and%20Sex%20of%20Defendants,%20prewar%20years,%20civil%20and%20criminal%20cases.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:37	47319/47319	---M-Z	200	added ('OK')	text/html	etag:%22806011-b8d7-3e26e70824f00%22	https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20plaintiffs.htm	www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20plaintiffs.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:38	24360/24360	---M-Z	200	added ('OK')	text/html	etag:%22806010-5f28-3e26e70548840%22	https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20defendants.htm	www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20defendants.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:39	33220/33220	---M-Z	200	added ('OK')	text/html	etag:%2280600c-81c4-3e26e6fbbf1c0%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Female%20Plaintiffs%20and%20Female%20Defendants.htm	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Female%20Plaintiffs%20and%20Female%20Defendants.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:40	30160/30160	---M-Z	200	added ('OK')	text/html	etag:%2280600d-75d0-3e26e6fda7640%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Male%20Plaintiffs%20and%20Male%20Defendants.htm	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Male%20Plaintiffs%20and%20Male%20Defendants.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:41	38874/38874	---M-Z	200	added ('OK')	text/html	etag:%2280600e-97da-3e26e70083d00%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Plaintiffs%20and%20Defendants,%20civil%20and%20criminal%20cases.htm	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Plaintiffs%20and%20Defendants,%20civil%20and%20criminal%20cases.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:42	24021/24021	---M-Z	200	added ('OK')	text/html	etag:%2280600b-5dd5-3e26e6f9d6d40%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20and%20the%20Family%20Relationship%20between%20the%20Litigants.htm	www.nyu.edu/projects/burbank/statistics/Literacy%20and%20the%20Family%20Relationship%20between%20the%20Litigants.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:43	23931/23931	---M-Z	200	added ('OK')	text/html	etag:%2280600a-5d7b-3e26e6f7ee8c0%22	https://www.nyu.edu/projects/burbank/statistics/Legal%20Residence%20of%20the%20Plaintiffs%20and%20the%20Defendants,%20all%20years.htm	www.nyu.edu/projects/burbank/statistics/Legal%20Residence%20of%20the%20Plaintiffs%20and%20the%20Defendants,%20all%20years.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:44	52471/52471	---M-Z	200	added ('OK')	text/html	etag:%2280600f-ccf7-3e26e703603c0%22	https://www.nyu.edu/projects/burbank/statistics/Outsiders%20in%20Criminal%20Cases,%20all%20years.htm	www.nyu.edu/projects/burbank/statistics/Outsiders%20in%20Criminal%20Cases,%20all%20years.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:45	57206/57206	---M-Z	200	added ('OK')	text/html	etag:%22806009-df76-3e26e6f606440%22	https://www.nyu.edu/projects/burbank/statistics/Decisions%20Made%20by%20the%20Judges.htm	www.nyu.edu/projects/burbank/statistics/Decisions%20Made%20by%20the%20Judges.html	(from https://www.nyu.edu/projects/burbank/statistics/index.htm)
11:36:46	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter3/apdxAEstatesofPlaintiffsandDefendants_files/filelist.xml	www.nyu.edu/projects/burbank/chapter3/apdxAEstatesofPlaintiffsandDefendants_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter3/apdx%20A%20Estates%20of%20Plaintiffs%20and%20Defendants.htm)
11:36:47	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter3/tableBEstatesofWitnesses_files/filelist.xml	www.nyu.edu/projects/burbank/chapter3/tableBEstatesofWitnesses_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter3/table%20B%20Estates%20of%20Witnesses.htm)
11:36:48	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter3/table%20I%20source%20of%20cases%20county%20conf%201905_files/filelist.xml	www.nyu.edu/projects/burbank/chapter3/table%20I%20source%20of%20cases%20county%20conf%201905_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter3/table%20I%20source%20of%20cases%20county%20conf%201905.htm)
11:36:49	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter3/table%20J%20Source%20of%20Cases%20Brought%20to%20Moscow%20Provincial%20office_files/filelist.xml	www.nyu.edu/projects/burbank/chapter3/table%20J%20Source%20of%20Cases%20Brought%20to%20Moscow%20Provincial%20office_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter3/table%20J%20Source%20of%20Cases%20Brought%20to%20Moscow%20Provincial%20office.htm)
11:36:50	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter4/apdx%20D%20objects%20named%20in%20prewar%20debt%20cases_files/filelist.xml	www.nyu.edu/projects/burbank/chapter4/apdx%20D%20objects%20named%20in%20prewar%20debt%20cases_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter4/apdx%20D%20objects%20named%20in%20prewar%20debt%20cases.HTM)
11:36:51	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter4/table%20C%20Documents%20involved%20in%20all%20civil%20cases%201905-1917_files/filelist.xml	www.nyu.edu/projects/burbank/chapter4/table%20C%20Documents%20involved%20in%20all%20civil%20cases%201905-1917_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter4/table%20C%20Documents%20involved%20in%20all%20civil%20cases%201905-1917.htm)
11:36:52	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter5/apdx%20A%20Primary%20Subject%20of%20Criminal%20Cases%20at%20Township%20Courts_files/filelist.xml	www.nyu.edu/projects/burbank/chapter5/apdx%20A%20Primary%20Subject%20of%20Criminal%20Cases%20at%20Township%20Courts_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter5/apdx%20A%20Primary%20Subject%20of%20Criminal%20Cases%20at%20Township%20Courts.htm)
11:36:53	258/258	---M--	200	added ('OK')	text/xml	etag:%22805f8b-102-3da977d8643c0%22	https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/filelist.xml	www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts.htm)
11:36:54	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/editdata.mso	www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/editdata.mso	(from https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts.htm)
11:36:55	5877/5877	---M--	200	added ('OK')	image/gif	etag:%2216f5-3da977d958600%22	https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/image002.gif	www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts_files/image002.gif	(from https://www.nyu.edu/projects/burbank/chapter6/apdx%20B%20plaintiff's%20sex%20in%20different%20township%20courts.htm)
11:36:56	364/364	---M--	200	added ('OK')	text/xml	etag:%22805fb9-16c-3da977ef479c0%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil_files/filelist.xml	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil.htm)
11:36:57	10235/10235	---M--	200	added ('OK')	image/gif	etag:%2227fb-3da977ef479c0%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_11475_image001.gif	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_11475_image001.gif	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20civil.htm)
11:36:58	363/363	---M--	200	added ('OK')	text/xml	etag:%22805fbc-16b-3da977f224080%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim_files/filelist.xml	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim.htm)
11:36:59	10173/10173	---M--	200	added ('OK')	image/gif	etag:%2227bd-3da977f224080%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_26579_image001.gif	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_26579_image001.gif	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20crim.htm)
11:37:00	364/364	---M--	200	added ('OK')	text/xml	etag:%22805fbf-16c-3da977f500740%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total_files/filelist.xml	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total.htm)
11:37:01	9998/9998	---M--	200	added ('OK')	image/gif	etag:%22270e-3da977f500740%22	https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_32450_image001.gif	www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total_files/circuit%20coutrs%20vs%20moskovskaia%20gub%20-%20line%20graph%20sept%204_32450_image001.gif	(from https://www.nyu.edu/projects/burbank/chapter6/chart%207%20percent%20decided%20moscow%20total.htm)
11:37:02	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter7/apdx%20E%20plain%20sex%20period%20type_files/filelist.xml	www.nyu.edu/projects/burbank/chapter7/apdx%20E%20plain%20sex%20period%20type_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter7/apdx%20E%20plain%20sex%20period%20type.htm)
11:37:03	405/405	---M--	200	added ('OK')	text/xml	etag:%22805fe5-195-3da98ea204700%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/filelist.xml	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:04	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/editdata.mso	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/editdata.mso	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:05	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/oledata.mso	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/oledata.mso	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:06	8269/8269	---M-Z	200	added ('OK')	text/html	etag:%22805fe4-204d-3da98ea204700%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/chart001.htm	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/chart001.html	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:07	2222/2222	---M-Z	200	added ('OK')	text/html	etag:%22805fe7-8ae-3da98ea2f8940%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet001.htm	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet001.html	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:08	1931/1931	---M-Z	200	added ('OK')	text/html	etag:%22805fe8-78b-3da98ea2f8940%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet002.htm	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet002.html	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:09	1931/1931	---M-Z	200	added ('OK')	text/html	etag:%22805fe9-78b-3da98ea2f8940%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet003.htm	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/sheet003.html	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:10	1354/1354	---M-Z	200	added ('OK')	text/html	etag:%22805feb-54a-3da98ea3ecb80%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/tabstrip.htm	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/tabstrip.html	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance.htm)
11:37:11	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/chapter7/apdx%20F%20defend%20sex%20period%20type_files/filelist.xml	www.nyu.edu/projects/burbank/chapter7/apdx%20F%20defend%20sex%20period%20type_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/chapter7/apdx%20F%20defend%20sex%20period%20type.htm)
11:37:12	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Defendants,%20Civil%20and%20Criminal%20Cases,%20Prewar%20Years_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Sex%20of%20Defendants,%20Civil%20and%20Criminal%20Cases,%20Prewar%20Years_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Defendants,%20Civil%20and%20Criminal%20Cases,%20Prewar%20Years.htm)
11:37:13	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Plaintiffs%20and%20Sex%20of%20Defendants,%20prewar%20years,%20civil%20and%20criminal%20cases_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Sex%20of%20Plaintiffs%20and%20Sex%20of%20Defendants,%20prewar%20years,%20civil%20and%20criminal%20cases_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Sex%20of%20Plaintiffs%20and%20Sex%20of%20Defendants,%20prewar%20years,%20civil%20and%20criminal%20cases.htm)
11:37:14	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20plaintiffs_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20plaintiffs_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20plaintiffs.htm)
11:37:15	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Relationship%20between%20Gender%20and%20Literacy,%20defendants.htm)
11:37:16	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Female%20Plaintiffs%20and%20Female%20Defendants_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Female%20Plaintiffs%20and%20Female%20Defendants_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Female%20Plaintiffs%20and%20Female%20Defendants.htm)
11:37:17	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Male%20Plaintiffs%20and%20Male%20Defendants_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Male%20Plaintiffs%20and%20Male%20Defendants_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Male%20Plaintiffs%20and%20Male%20Defendants.htm)
11:37:18	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Plaintiffs%20and%20Defendants,%20civil%20and%20criminal%20cases_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Plaintiffs%20and%20Defendants,%20civil%20and%20criminal%20cases_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Literacy%20of%20Plaintiffs%20and%20Defendants,%20civil%20and%20criminal%20cases.htm)
11:37:19	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Literacy%20and%20the%20Family%20Relationship%20between%20the%20Litigants_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Literacy%20and%20the%20Family%20Relationship%20between%20the%20Litigants_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Literacy%20and%20the%20Family%20Relationship%20between%20the%20Litigants.htm)
11:37:20	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Legal%20Residence%20of%20the%20Plaintiffs%20and%20the%20Defendants,%20all%20years_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Legal%20Residence%20of%20the%20Plaintiffs%20and%20the%20Defendants,%20all%20years_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Legal%20Residence%20of%20the%20Plaintiffs%20and%20the%20Defendants,%20all%20years.htm)
11:37:21	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Outsiders%20in%20Criminal%20Cases,%20all%20years_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Outsiders%20in%20Criminal%20Cases,%20all%20years_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Outsiders%20in%20Criminal%20Cases,%20all%20years.htm)
11:37:22	53422/53422	---M-Z	404	error ('Not%20Found')	text/html	etag:%22da5c4e-d0ae-59a01ad52d8b1%22	https://www.nyu.edu/projects/burbank/statistics/Decisions%20Made%20by%20the%20Judges_files/filelist.xml	www.nyu.edu/projects/burbank/statistics/Decisions%20Made%20by%20the%20Judges_files/filelist.xml	(from https://www.nyu.edu/projects/burbank/statistics/Decisions%20Made%20by%20the%20Judges.htm)
11:37:23	1004/1004	---M--	200	added ('OK')	text/css	etag:%22805fea-3ec-3da98ea3ecb80%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/stylesheet.css	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/stylesheet.css	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/chart001.htm)
11:37:24	4239/4239	---M--	200	added ('OK')	image/gif	etag:%22108f-3da98ea204700%22	https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/image001.gif	www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/image001.gif	(from https://www.nyu.edu/projects/burbank/chapter7/chart%205%20sex%20of%20plaintiffs%20war%20inheritance_files/chart001.htm)
